frequency,unit,nuts2_code,year,gdp_value,status
A,MIO_EUR,EL63,2005,9548.52,
A,MIO_EUR,EL63,2006,10581.15,
A,MIO_EUR,EL63,2007,11179.13,
A,MIO_EUR,EL63,2008,11312.87,
A,MIO_EUR,EL63,2009,10804.9,
A,MIO_EUR,EL63,2010,10490.58,
A,MIO_EUR,EL63,2011,9352.53,
A,MIO_EUR,EL63,2012,8664.91,
A,MIO_EUR,EL63,2013,8173.2,
A,MIO_EUR,EL63,2014,8110.66,
A,MIO_EUR,EL63,2015,8085.37,
A,MIO_EUR,EL63,2016,7929.84,
A,MIO_EUR,EL63,2017,7978.37,
A,MIO_EUR,EL63,2018,7938.43,
A,MIO_EUR,EL63,2019,8105.39,
A,MIO_EUR,EL63,2020,7395.25,
A,MIO_EUR,EL63,2021,8020.89,
A,MIO_EUR,EL63,2022,9105.38,
A,MIO_EUR,EL63,2023,9715.75,p
A,MIO_EUR,EL63,2024,10222.75,p
A,MIO_EUR,EL64,2000,7649.54,
A,MIO_EUR,EL64,2001,8074.41,
A,MIO_EUR,EL64,2002,8356.32,
A,MIO_EUR,EL64,2003,9036.95,
A,MIO_EUR,EL64,2004,9340.7,
A,MIO_EUR,EL64,2005,9717.97,
A,MIO_EUR,EL64,2006,10077.75,
A,MIO_EUR,EL64,2007,10567.4,
A,MIO_EUR,EL64,2008,10858.63,
A,MIO_EUR,EL64,2009,10446.9,
A,MIO_EUR,EL64,2010,9920.63,
A,MIO_EUR,EL64,2011,9158.25,
A,MIO_EUR,EL64,2012,8510.78,
A,MIO_EUR,EL64,2013,8008.08,
A,MIO_EUR,EL64,2014,7716.52,
A,MIO_EUR,EL64,2015,7767.5,
A,MIO_EUR,EL64,2016,7894.73,
A,MIO_EUR,EL64,2017,8121.22,
A,MIO_EUR,EL64,2018,8340.2,
A,MIO_EUR,EL64,2019,8441.47,
A,MIO_EUR,EL64,2020,8124.84,
A,MIO_EUR,EL64,2021,8827.38,
A,MIO_EUR,EL64,2022,9954.16,
A,MIO_EUR,EL64,2023,10093.08,p
A,MIO_EUR,EL64,2024,10718.43,p
A,MIO_EUR,EL65,2000,6334.45,
A,MIO_EUR,EL65,2001,6834.64,
A,MIO_EUR,EL65,2002,7155.88,
A,MIO_EUR,EL65,2003,7729.25,
A,MIO_EUR,EL65,2004,8026.3,
A,MIO_EUR,EL65,2005,8319.07,
A,MIO_EUR,EL65,2006,9228.82,
A,MIO_EUR,EL65,2007,9862.93,
A,MIO_EUR,EL65,2008,10227.14,
A,MIO_EUR,EL65,2009,10013.32,
A,MIO_EUR,EL65,2010,9582.55,
A,MIO_EUR,EL65,2011,8885.12,
A,MIO_EUR,EL65,2012,8327.04,
A,MIO_EUR,EL65,2013,8017.65,
A,MIO_EUR,EL65,2014,7885.9,
A,MIO_EUR,EL65,2015,8049.08,
A,MIO_EUR,EL65,2016,8067.95,
A,MIO_EUR,EL65,2017,8262.91,
A,MIO_EUR,EL65,2018,8277.76,
A,MIO_EUR,EL65,2019,8457.56,
A,MIO_EUR,EL65,2020,7706.74,
A,MIO_EUR,EL65,2021,8320.99,
A,MIO_EUR,EL65,2022,9538.83,
A,MIO_EUR,EL65,2023,10033.75,p
A,MIO_EUR,EL65,2024,10482.88,p
A,MIO_EUR,ES11,2000,33439.5,
A,MIO_EUR,ES11,2001,36029.5,
A,MIO_EUR,ES11,2002,38440.9,
A,MIO_EUR,ES11,2003,41139.8,
A,MIO_EUR,ES11,2004,44249.7,
A,MIO_EUR,ES11,2005,47955.3,
A,MIO_EUR,ES11,2006,51960.2,
A,MIO_EUR,ES11,2007,56005.7,
A,MIO_EUR,ES11,2008,58254.0,
A,MIO_EUR,ES11,2009,56253.1,
A,MIO_EUR,ES11,2010,56787.2,
A,MIO_EUR,ES11,2011,55817.0,
A,MIO_EUR,ES11,2012,54021.3,
A,MIO_EUR,ES11,2013,54038.7,
A,MIO_EUR,ES11,2014,54411.4,
A,MIO_EUR,ES11,2015,57010.6,
A,MIO_EUR,ES11,2016,58564.0,
A,MIO_EUR,ES11,2017,60630.9,
A,MIO_EUR,ES11,2018,62649.4,
A,MIO_EUR,ES11,2019,64502.0,
A,MIO_EUR,ES11,2020,59007.2,
A,MIO_EUR,ES11,2021,64387.5,
A,MIO_EUR,ES11,2022,71636.5,
A,MIO_EUR,ES11,2023,77461.6,p
A,MIO_EUR,ES11,2024,81839.7,p
A,MIO_EUR,ES12,2000,14156.3,
A,MIO_EUR,ES12,2001,15252.7,
A,MIO_EUR,ES12,2002,16131.6,
A,MIO_EUR,ES12,2003,17036.4,
A,MIO_EUR,ES12,2004,18115.3,
A,MIO_EUR,ES12,2005,19638.0,
A,MIO_EUR,ES12,2006,21339.0,
A,MIO_EUR,ES12,2007,22873.6,
A,MIO_EUR,ES12,2008,23614.3,
A,MIO_EUR,ES12,2009,22366.4,
A,MIO_EUR,ES12,2010,22590.6,
A,MIO_EUR,ES12,2011,22261.8,
A,MIO_EUR,ES12,2012,21265.2,
A,MIO_EUR,ES12,2013,20693.9,
A,MIO_EUR,ES12,2014,20636.3,
A,MIO_EUR,ES12,2015,21388.1,
A,MIO_EUR,ES12,2016,21675.4,
A,MIO_EUR,ES12,2017,22538.3,
A,MIO_EUR,ES12,2018,23185.7,
A,MIO_EUR,ES12,2019,23666.6,
A,MIO_EUR,ES12,2020,21376.4,
A,MIO_EUR,ES12,2021,23617.6,
A,MIO_EUR,ES12,2022,26690.2,
A,MIO_EUR,ES12,2023,28350.3,p
A,MIO_EUR,ES12,2024,30012.3,p
A,MIO_EUR,ES13,2000,7985.5,
A,MIO_EUR,ES13,2001,8636.3,
A,MIO_EUR,ES13,2002,9208.7,
A,MIO_EUR,ES13,2003,9699.4,
A,MIO_EUR,ES13,2004,10327.2,
A,MIO_EUR,ES13,2005,11148.7,
A,MIO_EUR,ES13,2006,11951.9,
A,MIO_EUR,ES13,2007,12838.7,
A,MIO_EUR,ES13,2008,13280.9,
A,MIO_EUR,ES13,2009,12811.7,
A,MIO_EUR,ES13,2010,12882.8,
A,MIO_EUR,ES13,2011,12680.3,
A,MIO_EUR,ES13,2012,12224.9,
A,MIO_EUR,ES13,2013,11944.1,
A,MIO_EUR,ES13,2014,12158.5,
A,MIO_EUR,ES13,2015,12443.8,
A,MIO_EUR,ES13,2016,12833.9,
A,MIO_EUR,ES13,2017,13318.0,
A,MIO_EUR,ES13,2018,13843.9,
A,MIO_EUR,ES13,2019,14274.4,
A,MIO_EUR,ES13,2020,12991.2,
A,MIO_EUR,ES13,2021,14206.5,
A,MIO_EUR,ES13,2022,15557.2,
A,MIO_EUR,ES13,2023,16740.8,p
A,MIO_EUR,ES13,2024,17700.1,p
A,MIO_EUR,ES21,2000,40734.2,
A,MIO_EUR,ES21,2001,43515.3,
A,MIO_EUR,ES21,2002,45891.1,
A,MIO_EUR,ES21,2003,48403.7,
A,MIO_EUR,ES21,2004,51495.0,
A,MIO_EUR,ES21,2005,55364.2,
A,MIO_EUR,ES21,2006,59871.8,
A,MIO_EUR,ES21,2007,63889.5,
A,MIO_EUR,ES21,2008,66382.4,
A,MIO_EUR,ES21,2009,63601.7,
A,MIO_EUR,ES21,2010,64424.6,
A,MIO_EUR,ES21,2011,63907.3,
A,MIO_EUR,ES21,2012,62342.9,
A,MIO_EUR,ES21,2013,61496.7,
A,MIO_EUR,ES21,2014,62636.9,
A,MIO_EUR,ES21,2015,65073.3,
A,MIO_EUR,ES21,2016,67115.0,
A,MIO_EUR,ES21,2017,69585.3,
A,MIO_EUR,ES21,2018,71915.1,
A,MIO_EUR,ES21,2019,74000.0,
A,MIO_EUR,ES21,2020,66672.6,
A,MIO_EUR,ES21,2021,72513.1,
A,MIO_EUR,ES21,2022,80218.0,
A,MIO_EUR,ES21,2023,86748.2,p
A,MIO_EUR,ES21,2024,91612.7,p
A,MIO_EUR,ES22,2000,11309.0,
A,MIO_EUR,ES22,2001,12052.3,
A,MIO_EUR,ES22,2002,12847.8,
A,MIO_EUR,ES22,2003,13652.2,
A,MIO_EUR,ES22,2004,14550.3,
A,MIO_EUR,ES22,2005,15630.2,
A,MIO_EUR,ES22,2006,16772.2,
A,MIO_EUR,ES22,2007,17870.5,
A,MIO_EUR,ES22,2008,18620.3,
A,MIO_EUR,ES22,2009,18001.9,
A,MIO_EUR,ES22,2010,18089.1,
A,MIO_EUR,ES22,2011,18058.4,
A,MIO_EUR,ES22,2012,17377.7,
A,MIO_EUR,ES22,2013,17346.7,
A,MIO_EUR,ES22,2014,17642.0,
A,MIO_EUR,ES22,2015,18334.4,
A,MIO_EUR,ES22,2016,18911.3,
A,MIO_EUR,ES22,2017,19698.8,
A,MIO_EUR,ES22,2018,20236.0,
A,MIO_EUR,ES22,2019,21070.3,
A,MIO_EUR,ES22,2020,19160.7,
A,MIO_EUR,ES22,2021,20821.2,
A,MIO_EUR,ES22,2022,23204.5,
A,MIO_EUR,ES22,2023,24975.4,p
A,MIO_EUR,ES22,2024,26619.3,p
A,MIO_EUR,ES23,2000,4931.4,
A,MIO_EUR,ES23,2001,5273.0,
A,MIO_EUR,ES23,2002,5566.9,
A,MIO_EUR,ES23,2003,6021.5,
A,MIO_EUR,ES23,2004,6383.7,
A,MIO_EUR,ES23,2005,6868.9,
A,MIO_EUR,ES23,2006,7427.0,
A,MIO_EUR,ES23,2007,7961.8,
A,MIO_EUR,ES23,2008,8264.9,
A,MIO_EUR,ES23,2009,7911.9,
A,MIO_EUR,ES23,2010,8008.6,
A,MIO_EUR,ES23,2011,7945.4,
A,MIO_EUR,ES23,2012,7669.0,
A,MIO_EUR,ES23,2013,7581.1,
A,MIO_EUR,ES23,2014,7738.4,
A,MIO_EUR,ES23,2015,8033.1,
A,MIO_EUR,ES23,2016,8074.1,
A,MIO_EUR,ES23,2017,8351.7,
A,MIO_EUR,ES23,2018,8649.9,
A,MIO_EUR,ES23,2019,8890.0,
A,MIO_EUR,ES23,2020,8186.9,
A,MIO_EUR,ES23,2021,8735.9,
A,MIO_EUR,ES23,2022,9767.5,
A,MIO_EUR,ES23,2023,10476.5,p
A,MIO_EUR,ES23,2024,11111.9,p
A,MIO_EUR,ES24,2000,20431.7,
A,MIO_EUR,ES24,2001,21935.0,
A,MIO_EUR,ES24,2002,23732.9,
A,MIO_EUR,ES24,2003,25329.1,
A,MIO_EUR,ES24,2004,26975.7,
A,MIO_EUR,ES24,2005,28982.2,
A,MIO_EUR,ES24,2006,31411.6,
A,MIO_EUR,ES24,2007,34148.5,
A,MIO_EUR,ES24,2008,35439.7,
A,MIO_EUR,ES24,2009,33814.1,
A,MIO_EUR,ES24,2010,34100.3,
A,MIO_EUR,ES24,2011,33631.5,
A,MIO_EUR,ES24,2012,32169.7,
A,MIO_EUR,ES24,2013,32323.9,
A,MIO_EUR,ES24,2014,32602.5,
A,MIO_EUR,ES24,2015,33265.9,
A,MIO_EUR,ES24,2016,34542.1,
A,MIO_EUR,ES24,2017,35983.5,
A,MIO_EUR,ES24,2018,37213.9,
A,MIO_EUR,ES24,2019,38465.1,
A,MIO_EUR,ES24,2020,35955.6,
A,MIO_EUR,ES24,2021,38782.4,
A,MIO_EUR,ES24,2022,43669.0,
A,MIO_EUR,ES24,2023,46778.2,p
A,MIO_EUR,ES24,2024,49634.9,p
A,MIO_EUR,ES30,2000,113369.2,
A,MIO_EUR,ES30,2001,123638.3,
A,MIO_EUR,ES30,2002,132944.6,
A,MIO_EUR,ES30,2003,142555.3,
A,MIO_EUR,ES30,2004,153296.9,
A,MIO_EUR,ES30,2005,165662.0,
A,MIO_EUR,ES30,2006,180932.5,
A,MIO_EUR,ES30,2007,194151.5,
A,MIO_EUR,ES30,2008,201865.6,
A,MIO_EUR,ES30,2009,199290.1,
A,MIO_EUR,ES30,2010,198289.8,
A,MIO_EUR,ES30,2011,199623.7,
A,MIO_EUR,ES30,2012,196359.7,
A,MIO_EUR,ES30,2013,193344.5,
A,MIO_EUR,ES30,2014,196018.1,
A,MIO_EUR,ES30,2015,206231.5,
A,MIO_EUR,ES30,2016,214469.1,
A,MIO_EUR,ES30,2017,224373.2,
A,MIO_EUR,ES30,2018,233735.8,
A,MIO_EUR,ES30,2019,243889.4,
A,MIO_EUR,ES30,2020,221061.9,
A,MIO_EUR,ES30,2021,239837.0,
A,MIO_EUR,ES30,2022,267171.6,
A,MIO_EUR,ES30,2023,295939.0,p
A,MIO_EUR,ES30,2024,316193.4,p
A,MIO_EUR,ES41,2000,35666.6,
A,MIO_EUR,ES41,2001,37939.9,
A,MIO_EUR,ES41,2002,40240.8,
A,MIO_EUR,ES41,2003,42711.0,
A,MIO_EUR,ES41,2004,45368.9,
A,MIO_EUR,ES41,2005,48377.6,
A,MIO_EUR,ES41,2006,51563.9,
A,MIO_EUR,ES41,2007,55130.5,
A,MIO_EUR,ES41,2008,56295.5,
A,MIO_EUR,ES41,2009,54452.1,
A,MIO_EUR,ES41,2010,54692.5,
A,MIO_EUR,ES41,2011,54329.0,
A,MIO_EUR,ES41,2012,52589.7,
A,MIO_EUR,ES41,2013,51280.4,
A,MIO_EUR,ES41,2014,51383.7,
A,MIO_EUR,ES41,2015,53183.4,
A,MIO_EUR,ES41,2016,54630.5,
A,MIO_EUR,ES41,2017,55879.3,
A,MIO_EUR,ES41,2018,58326.9,
A,MIO_EUR,ES41,2019,59649.2,
A,MIO_EUR,ES41,2020,54794.6,
A,MIO_EUR,ES41,2021,59465.7,
A,MIO_EUR,ES41,2022,65467.1,
A,MIO_EUR,ES41,2023,69894.0,p
A,MIO_EUR,ES41,2024,73992.6,p
A,MIO_EUR,ES42,2000,22364.8,
A,MIO_EUR,ES42,2001,24300.5,
A,MIO_EUR,ES42,2002,26093.6,
A,MIO_EUR,ES42,2003,28278.8,
A,MIO_EUR,ES42,2004,30276.1,
A,MIO_EUR,ES42,2005,33056.9,
A,MIO_EUR,ES42,2006,35995.2,
A,MIO_EUR,ES42,2007,39219.9,
A,MIO_EUR,ES42,2008,40786.4,
A,MIO_EUR,ES42,2009,39355.7,
A,MIO_EUR,ES42,2010,39436.3,
A,MIO_EUR,ES42,2011,39056.8,
A,MIO_EUR,ES42,2012,37644.4,
A,MIO_EUR,ES42,2013,36910.7,
A,MIO_EUR,ES42,2014,36136.8,
A,MIO_EUR,ES42,2015,37998.0,
A,MIO_EUR,ES42,2016,39136.2,
A,MIO_EUR,ES42,2017,40769.0,
A,MIO_EUR,ES42,2018,42290.9,
A,MIO_EUR,ES42,2019,43393.3,
A,MIO_EUR,ES42,2020,40254.4,
A,MIO_EUR,ES42,2021,44124.1,
A,MIO_EUR,ES42,2022,50031.9,
A,MIO_EUR,ES42,2023,52545.0,p
A,MIO_EUR,ES42,2024,55559.9,p
A,MIO_EUR,ES43,2000,11111.2,
A,MIO_EUR,ES43,2001,11906.4,
A,MIO_EUR,ES43,2002,12696.8,
A,MIO_EUR,ES43,2003,13574.3,
A,MIO_EUR,ES43,2004,14509.2,
A,MIO_EUR,ES43,2005,15776.6,
A,MIO_EUR,ES43,2006,16827.0,
A,MIO_EUR,ES43,2007,18136.9,
A,MIO_EUR,ES43,2008,18842.4,
A,MIO_EUR,ES43,2009,18370.2,
A,MIO_EUR,ES43,2010,18652.5,
A,MIO_EUR,ES43,2011,18273.9,
A,MIO_EUR,ES43,2012,17579.5,
A,MIO_EUR,ES43,2013,17606.4,
A,MIO_EUR,ES43,2014,17564.7,
A,MIO_EUR,ES43,2015,18495.0,
A,MIO_EUR,ES43,2016,19069.5,
A,MIO_EUR,ES43,2017,20169.5,
A,MIO_EUR,ES43,2018,20713.3,
A,MIO_EUR,ES43,2019,21166.1,
A,MIO_EUR,ES43,2020,19497.3,
A,MIO_EUR,ES43,2021,21551.7,
A,MIO_EUR,ES43,2022,23486.5,
A,MIO_EUR,ES43,2023,25192.6,p
A,MIO_EUR,ES43,2024,26583.5,p
A,MIO_EUR,ES51,2000,122568.8,
A,MIO_EUR,ES51,2001,132816.3,
A,MIO_EUR,ES51,2002,141683.1,
A,MIO_EUR,ES51,2003,151640.4,
A,MIO_EUR,ES51,2004,162519.7,
A,MIO_EUR,ES51,2005,174583.9,
A,MIO_EUR,ES51,2006,189253.2,
A,MIO_EUR,ES51,2007,202742.1,
A,MIO_EUR,ES51,2008,208161.8,
A,MIO_EUR,ES51,2009,200745.3,
A,MIO_EUR,ES51,2010,202602.2,
A,MIO_EUR,ES51,2011,199939.1,
A,MIO_EUR,ES51,2012,194512.8,
A,MIO_EUR,ES51,2013,193329.0,
A,MIO_EUR,ES51,2014,196999.5,
A,MIO_EUR,ES51,2015,206434.3,
A,MIO_EUR,ES51,2016,214502.5,
A,MIO_EUR,ES51,2017,223139.8,
A,MIO_EUR,ES51,2018,231101.3,
A,MIO_EUR,ES51,2019,240165.8,
A,MIO_EUR,ES51,2020,214857.4,
A,MIO_EUR,ES51,2021,234820.2,
A,MIO_EUR,ES51,2022,258787.8,
A,MIO_EUR,ES51,2023,283274.3,p
A,MIO_EUR,ES51,2024,302303.9,p
A,MIO_EUR,ES52,2000,62769.3,
A,MIO_EUR,ES52,2001,68573.1,
A,MIO_EUR,ES52,2002,73368.9,
A,MIO_EUR,ES52,2003,78235.0,
A,MIO_EUR,ES52,2004,83792.7,
A,MIO_EUR,ES52,2005,90325.6,
A,MIO_EUR,ES52,2006,98090.7,
A,MIO_EUR,ES52,2007,104836.7,
A,MIO_EUR,ES52,2008,107950.9,
A,MIO_EUR,ES52,2009,101990.0,
A,MIO_EUR,ES52,2010,101870.0,
A,MIO_EUR,ES52,2011,100387.6,
A,MIO_EUR,ES52,2012,95835.9,
A,MIO_EUR,ES52,2013,95110.1,
A,MIO_EUR,ES52,2014,97256.1,
A,MIO_EUR,ES52,2015,101214.2,
A,MIO_EUR,ES52,2016,104205.4,
A,MIO_EUR,ES52,2017,108666.7,
A,MIO_EUR,ES52,2018,112749.6,
A,MIO_EUR,ES52,2019,116588.5,
A,MIO_EUR,ES52,2020,106067.2,
A,MIO_EUR,ES52,2021,116386.8,
A,MIO_EUR,ES52,2022,127583.2,
A,MIO_EUR,ES52,2023,139656.1,p
A,MIO_EUR,ES52,2024,148283.5,p
A,MIO_EUR,ES53,2000,16505.1,
A,MIO_EUR,ES53,2001,17867.9,
A,MIO_EUR,ES53,2002,18912.4,
A,MIO_EUR,ES53,2003,19868.0,
A,MIO_EUR,ES53,2004,21228.5,
A,MIO_EUR,ES53,2005,22962.2,
A,MIO_EUR,ES53,2006,24935.4,
A,MIO_EUR,ES53,2007,26749.5,
A,MIO_EUR,ES53,2008,27892.1,
A,MIO_EUR,ES53,2009,26770.4,
A,MIO_EUR,ES53,2010,26797.0,
A,MIO_EUR,ES53,2011,26646.3,
A,MIO_EUR,ES53,2012,26224.3,
A,MIO_EUR,ES53,2013,26227.9,
A,MIO_EUR,ES53,2014,27108.6,
A,MIO_EUR,ES53,2015,28653.7,
A,MIO_EUR,ES53,2016,30233.3,
A,MIO_EUR,ES53,2017,31746.3,
A,MIO_EUR,ES53,2018,33186.0,
A,MIO_EUR,ES53,2019,34350.6,
A,MIO_EUR,ES53,2020,26669.1,
A,MIO_EUR,ES53,2021,30512.3,
A,MIO_EUR,ES53,2022,37189.2,
A,MIO_EUR,ES53,2023,41502.4,p
A,MIO_EUR,ES53,2024,44692.9,p
A,MIO_EUR,ES61,2000,86760.7,
A,MIO_EUR,ES61,2001,93964.3,
A,MIO_EUR,ES61,2002,101269.4,
A,MIO_EUR,ES61,2003,110093.6,
A,MIO_EUR,ES61,2004,119026.6,
A,MIO_EUR,ES61,2005,129255.8,
A,MIO_EUR,ES61,2006,139373.5,
A,MIO_EUR,ES61,2007,149010.3,
A,MIO_EUR,ES61,2008,152247.4,
A,MIO_EUR,ES61,2009,145802.3,
A,MIO_EUR,ES61,2010,145853.9,
A,MIO_EUR,ES61,2011,144494.5,
A,MIO_EUR,ES61,2012,139052.6,
A,MIO_EUR,ES61,2013,137294.1,
A,MIO_EUR,ES61,2014,139135.2,
A,MIO_EUR,ES61,2015,146406.1,
A,MIO_EUR,ES61,2016,149901.9,
A,MIO_EUR,ES61,2017,156789.5,
A,MIO_EUR,ES61,2018,161894.3,
A,MIO_EUR,ES61,2019,166478.7,
A,MIO_EUR,ES61,2020,150452.9,
A,MIO_EUR,ES61,2021,166296.2,
A,MIO_EUR,ES61,2022,184364.1,
A,MIO_EUR,ES61,2023,199406.3,p
A,MIO_EUR,ES61,2024,212359.1,p
A,MIO_EUR,ES62,2000,16088.7,
A,MIO_EUR,ES62,2001,17524.5,
A,MIO_EUR,ES62,2002,19015.7,
A,MIO_EUR,ES62,2003,20644.9,
A,MIO_EUR,ES62,2004,22159.2,
A,MIO_EUR,ES62,2005,24272.4,
A,MIO_EUR,ES62,2006,26355.8,
A,MIO_EUR,ES62,2007,28418.1,
A,MIO_EUR,ES62,2008,29541.1,
A,MIO_EUR,ES62,2009,28076.3,
A,MIO_EUR,ES62,2010,28372.2,
A,MIO_EUR,ES62,2011,27698.3,
A,MIO_EUR,ES62,2012,26950.8,
A,MIO_EUR,ES62,2013,27046.9,
A,MIO_EUR,ES62,2014,27239.1,
A,MIO_EUR,ES62,2015,29168.7,
A,MIO_EUR,ES62,2016,30009.1,
A,MIO_EUR,ES62,2017,31192.5,
A,MIO_EUR,ES62,2018,31715.3,
A,MIO_EUR,ES62,2019,33000.7,
A,MIO_EUR,ES62,2020,30440.3,
A,MIO_EUR,ES62,2021,33603.6,
A,MIO_EUR,ES62,2022,37381.0,
A,MIO_EUR,ES62,2023,39838.6,p
A,MIO_EUR,ES62,2024,42488.0,p
A,MIO_EUR,ES63,2000,948.7,
A,MIO_EUR,ES63,2001,985.8,
A,MIO_EUR,ES63,2002,1040.1,
A,MIO_EUR,ES63,2003,1109.6,
A,MIO_EUR,ES63,2004,1170.8,
A,MIO_EUR,ES63,2005,1237.0,
A,MIO_EUR,ES63,2006,1327.1,
A,MIO_EUR,ES63,2007,1420.5,
A,MIO_EUR,ES63,2008,1484.0,
A,MIO_EUR,ES63,2009,1484.4,
A,MIO_EUR,ES63,2010,1494.1,
A,MIO_EUR,ES63,2011,1491.2,
A,MIO_EUR,ES63,2012,1438.9,
A,MIO_EUR,ES63,2013,1454.8,
A,MIO_EUR,ES63,2014,1446.6,
A,MIO_EUR,ES63,2015,1498.5,
A,MIO_EUR,ES63,2016,1537.4,
A,MIO_EUR,ES63,2017,1553.6,
A,MIO_EUR,ES63,2018,1611.6,
A,MIO_EUR,ES63,2019,1660.0,
A,MIO_EUR,ES63,2020,1535.7,
A,MIO_EUR,ES63,2021,1634.1,
A,MIO_EUR,ES63,2022,1766.6,
A,MIO_EUR,ES63,2023,1863.1,p
A,MIO_EUR,ES63,2024,1923.2,p
A,MIO_EUR,ES64,2000,871.0,
A,MIO_EUR,ES64,2001,906.6,
A,MIO_EUR,ES64,2002,947.8,
A,MIO_EUR,ES64,2003,1011.6,
A,MIO_EUR,ES64,2004,1076.5,
A,MIO_EUR,ES64,2005,1145.0,
A,MIO_EUR,ES64,2006,1227.1,
A,MIO_EUR,ES64,2007,1296.1,
A,MIO_EUR,ES64,2008,1357.6,
A,MIO_EUR,ES64,2009,1361.9,
A,MIO_EUR,ES64,2010,1367.4,
A,MIO_EUR,ES64,2011,1374.5,
A,MIO_EUR,ES64,2012,1325.9,
A,MIO_EUR,ES64,2013,1339.5,
A,MIO_EUR,ES64,2014,1350.6,
A,MIO_EUR,ES64,2015,1407.6,
A,MIO_EUR,ES64,2016,1452.8,
A,MIO_EUR,ES64,2017,1466.6,
A,MIO_EUR,ES64,2018,1510.9,
A,MIO_EUR,ES64,2019,1560.1,
A,MIO_EUR,ES64,2020,1452.0,
A,MIO_EUR,ES64,2021,1534.1,
A,MIO_EUR,ES64,2022,1655.9,
A,MIO_EUR,ES64,2023,1753.5,p
A,MIO_EUR,ES64,2024,1825.5,p
A,MIO_EUR,ES70,2000,24986.1,
A,MIO_EUR,ES70,2001,27237.4,
A,MIO_EUR,ES70,2002,29101.8,
A,MIO_EUR,ES70,2003,31104.8,
A,MIO_EUR,ES70,2004,32847.2,
A,MIO_EUR,ES70,2005,35103.7,
A,MIO_EUR,ES70,2006,37445.8,
A,MIO_EUR,ES70,2007,39902.0,
A,MIO_EUR,ES70,2008,41156.1,
A,MIO_EUR,ES70,2009,39505.4,
A,MIO_EUR,ES70,2010,39738.2,
A,MIO_EUR,ES70,2011,39611.7,
A,MIO_EUR,ES70,2012,38239.6,
A,MIO_EUR,ES70,2013,38067.0,
A,MIO_EUR,ES70,2014,38312.9,
A,MIO_EUR,ES70,2015,39636.6,
A,MIO_EUR,ES70,2016,40979.7,
A,MIO_EUR,ES70,2017,43035.8,
A,MIO_EUR,ES70,2018,44609.3,
A,MIO_EUR,ES70,2019,45766.8,
A,MIO_EUR,ES70,2020,37587.4,
A,MIO_EUR,ES70,2021,41407.6,
A,MIO_EUR,ES70,2022,48908.3,
A,MIO_EUR,ES70,2023,53989.7,p
A,MIO_EUR,ES70,2024,58144.6,p
A,MIO_EUR,ESZZ,2000,571.3,
A,MIO_EUR,ESZZ,2001,602.8,
A,MIO_EUR,ESZZ,2002,609.1,
A,MIO_EUR,ESZZ,2003,573.7,
A,MIO_EUR,ESZZ,2004,689.7,
A,MIO_EUR,ESZZ,2005,775.8,
A,MIO_EUR,ESZZ,2006,915.1,
A,MIO_EUR,ESZZ,2007,938.5,
A,MIO_EUR,ESZZ,2008,994.7,
A,MIO_EUR,ESZZ,2009,1025.3,
A,MIO_EUR,ESZZ,2010,1095.8,
A,MIO_EUR,ESZZ,2011,1461.8,
A,MIO_EUR,ESZZ,2012,1139.0,
A,MIO_EUR,ESZZ,2013,1215.5,
A,MIO_EUR,ESZZ,2014,1171.1,
A,MIO_EUR,ESZZ,2015,1235.1,
A,MIO_EUR,ESZZ,2016,1123.7,
A,MIO_EUR,ESZZ,2017,1135.8,
A,MIO_EUR,ESZZ,2018,1137.0,
A,MIO_EUR,ESZZ,2019,1172.5,
A,MIO_EUR,ESZZ,2020,1193.1,
A,MIO_EUR,ESZZ,2021,1236.4,
A,MIO_EUR,ESZZ,2022,1326.9,
A,MIO_EUR,ESZZ,2023,1375.4,p
A,MIO_EUR,ESZZ,2024,1449.0,p
A,MIO_EUR,FI19,2000,30268.83,
A,MIO_EUR,FI19,2001,32874.44,
A,MIO_EUR,FI19,2002,33420.46,
A,MIO_EUR,FI19,2003,34437.04,
A,MIO_EUR,FI19,2004,35572.32,
A,MIO_EUR,FI19,2005,37224.61,
A,MIO_EUR,FI19,2006,38741.71,
A,MIO_EUR,FI19,2007,42478.22,
A,MIO_EUR,FI19,2008,44297.02,
A,MIO_EUR,FI19,2009,41145.28,
A,MIO_EUR,FI19,2010,42724.56,
A,MIO_EUR,FI19,2011,45581.07,
A,MIO_EUR,FI19,2012,46127.13,
A,MIO_EUR,FI19,2013,45960.49,
A,MIO_EUR,FI19,2014,46408.17,
A,MIO_EUR,FI19,2015,47123.36,
A,MIO_EUR,FI19,2016,47815.45,
A,MIO_EUR,FI19,2017,49506.42,
A,MIO_EUR,FI19,2018,51181.4,
A,MIO_EUR,FI19,2019,52230.94,
A,MIO_EUR,FI19,2020,52165.07,
A,MIO_EUR,FI19,2021,55334.97,
A,MIO_EUR,FI19,2022,59041.83,
A,MIO_EUR,FI19,2023,61559.05,
A,MIO_EUR,FI19,2024,62178.95,
A,MIO_EUR,FI1B,2000,50305.06,
A,MIO_EUR,FI1B,2001,53889.06,
A,MIO_EUR,FI1B,2002,54522.4,
A,MIO_EUR,FI1B,2003,55062.84,
A,MIO_EUR,FI1B,2004,57833.31,
A,MIO_EUR,FI1B,2005,60294.61,
A,MIO_EUR,FI1B,2006,64213.88,
A,MIO_EUR,FI1B,2007,69876.69,
