exporter,importer,year,service_category,trade_value
DEU,ITA,2019,travel,1993.6
DEU,ITA,2020,financial,1025.8
DEU,ITA,2020,other_business,4624.8
DEU,ITA,2020,telecom,870.9
DEU,ITA,2020,total_services,8481.7
DEU,ITA,2020,transport,1447.3
DEU,ITA,2020,travel,2469.0
DEU,ITA,2021,financial,1345.3
DEU,ITA,2021,other_business,3348.9
DEU,ITA,2021,telecom,892.0
DEU,ITA,2021,total_services,7822.4
DEU,ITA,2021,transport,2180.2
DEU,ITA,2021,travel,2333.7
DEU,JPN,2019,financial,2898.5
DEU,JPN,2019,other_business,11532.9
DEU,JPN,2019,telecom,2446.5
DEU,JPN,2019,total_services,20375.4
DEU,JPN,2019,transport,3859.6
DEU,JPN,2019,travel,3981.1
DEU,JPN,2020,financial,2824.8
DEU,JPN,2020,other_business,9833.2
DEU,JPN,2020,telecom,2733.6
DEU,JPN,2020,total_services,21782.5
DEU,JPN,2020,transport,3414.4
DEU,JPN,2020,travel,4492.4
DEU,JPN,2021,financial,2994.3
DEU,JPN,2021,other_business,7925.6
DEU,JPN,2021,telecom,2314.9
DEU,JPN,2021,total_services,24510.2
DEU,JPN,2021,transport,3736.5
DEU,JPN,2021,travel,4701.6
DEU,KOR,2019,financial,969.1
DEU,KOR,2019,other_business,3288.9
DEU,KOR,2019,telecom,745.6
DEU,KOR,2019,total_services,7998.5
DEU,KOR,2019,transport,1449.6
DEU,KOR,2019,travel,1939.1
DEU,KOR,2020,financial,1158.7
DEU,KOR,2020,other_business,3281.3
DEU,KOR,2020,telecom,846.5
DEU,KOR,2020,total_services,9362.6
DEU,KOR,2020,transport,1280.8
DEU,KOR,2020,travel,1752.6
DEU,KOR,2021,financial,1030.8
DEU,KOR,2021,other_business,2300.7
DEU,KOR,2021,telecom,765.9
DEU,KOR,2021,total_services,9650.7
DEU,KOR,2021,transport,1657.8
DEU,KOR,2021,travel,1545.9
DEU,NLD,2019,financial,583.8
DEU,NLD,2019,other_business,1898.5
DEU,NLD,2019,telecom,632.6
DEU,NLD,2019,total_services,4779.7
DEU,NLD,2019,transport,938.4
DEU,NLD,2019,travel,1246.6
DEU,NLD,2020,financial,673.0
DEU,NLD,2020,other_business,1815.4
DEU,NLD,2020,telecom,583.3
DEU,NLD,2020,total_services,4929.2
DEU,NLD,2020,transport,871.3
DEU,NLD,2020,travel,1089.6
DEU,NLD,2021,financial,747.1
DEU,NLD,2021,other_business,2653.2
DEU,NLD,2021,telecom,502.4
DEU,NLD,2021,total_services,5639.7
DEU,NLD,2021,transport,998.6
DEU,NLD,2021,travel,1230.9
DEU,RUS,2019,financial,1318.7
DEU,RUS,2019,other_business,3432.9
DEU,RUS,2019,telecom,887.8
DEU,RUS,2019,total_services,11908.6
DEU,RUS,2019,transport,1727.4
DEU,RUS,2019,travel,1704.1
DEU,RUS,2020,financial,1058.7
DEU,RUS,2020,other_business,3507.2
DEU,RUS,2020,telecom,976.0
DEU,RUS,2020,total_services,10900.0
DEU,RUS,2020,transport,1927.2
DEU,RUS,2020,travel,2147.3
DEU,RUS,2021,financial,952.7
DEU,RUS,2021,other_business,3257.1
DEU,RUS,2021,telecom,676.1
DEU,RUS,2021,total_services,8195.6
DEU,RUS,2021,transport,1306.9
DEU,RUS,2021,travel,1942.1
DEU,SGP,2019,financial,256.8
DEU,SGP,2019,other_business,646.0
DEU,SGP,2019,telecom,228.1
DEU,SGP,2019,total_services,1978.0
DEU,SGP,2019,transport,457.7
DEU,SGP,2019,travel,399.1
DEU,SGP,2020,financial,232.4
DEU,SGP,2020,other_business,906.2
DEU,SGP,2020,telecom,258.5
DEU,SGP,2020,total_services,3031.5
DEU,SGP,2020,transport,413.1
DEU,SGP,2020,travel,524.3
DEU,SGP,2021,financial,319.2
DEU,SGP,2021,other_business,922.7
DEU,SGP,2021,telecom,316.3
DEU,SGP,2021,total_services,2011.4
DEU,SGP,2021,transport,369.8
DEU,SGP,2021,travel,537.4
DEU,USA,2019,financial,10191.9
DEU,USA,2019,other_business,38151.5
DEU,USA,2019,telecom,11046.5
DEU,USA,2019,total_services,88878.9
DEU,USA,2019,transport,17680.6
DEU,USA,2019,travel,23235.7
DEU,USA,2020,financial,16351.0
DEU,USA,2020,other_business,48630.8
DEU,USA,2020,telecom,12274.9
DEU,USA,2020,total_services,135403.1
DEU,USA,2020,transport,16582.8
DEU,USA,2020,travel,23496.1
DEU,USA,2021,financial,15061.3
DEU,USA,2021,other_business,44422.3
DEU,USA,2021,telecom,14882.5
DEU,USA,2021,total_services,90053.1
DEU,USA,2021,transport,17579.0
DEU,USA,2021,travel,21492.9
ESP,AUS,2019,financial,355.5
ESP,AUS,2019,other_business,1232.3
ESP,AUS,2019,telecom,231.2
ESP,AUS,2019,total_services,3202.8
ESP,AUS,2019,transport,541.2
ESP,AUS,2019,travel,765.1
ESP,AUS,2020,financial,280.9
ESP,AUS,2020,other_business,1158.2
ESP,AUS,2020,telecom,353.7
ESP,AUS,2020,total_services,2631.4
ESP,AUS,2020,transport,536.1
ESP,AUS,2020,travel,453.1
ESP,AUS,2021,financial,351.4
ESP,AUS,2021,other_business,1335.9
ESP,AUS,2021,telecom,229.7
ESP,AUS,2021,total_services,3265.1
ESP,AUS,2021,transport,375.7
ESP,AUS,2021,travel,688.7
ESP,BEL,2019,financial,100.4
ESP,BEL,2019,other_business,442.3
ESP,BEL,2019,telecom,87.4
ESP,BEL,2019,total_services,937.5
ESP,BEL,2019,transport,168.0
ESP,BEL,2019,travel,206.9
ESP,BEL,2020,financial,145.2
ESP,BEL,2020,other_business,390.8
ESP,BEL,2020,telecom,85.6
ESP,BEL,2020,total_services,1253.8
ESP,BEL,2020,transport,160.9
ESP,BEL,2020,travel,188.8
ESP,BEL,2021,financial,118.8
ESP,BEL,2021,other_business,374.4
ESP,BEL,2021,telecom,123.4
ESP,BEL,2021,total_services,790.6
ESP,BEL,2021,transport,220.6
ESP,BEL,2021,travel,203.3
ESP,BRA,2019,financial,350.1
ESP,BRA,2019,other_business,1201.9
ESP,BRA,2019,telecom,234.9
ESP,BRA,2019,total_services,3259.3
ESP,BRA,2019,transport,609.8
ESP,BRA,2019,travel,743.2
ESP,BRA,2020,financial,344.3
ESP,BRA,2020,other_business,1505.1
ESP,BRA,2020,telecom,276.1
ESP,BRA,2020,total_services,3108.4
ESP,BRA,2020,transport,410.9
ESP,BRA,2020,travel,763.9
ESP,BRA,2021,financial,372.4
ESP,BRA,2021,other_business,1463.8
ESP,BRA,2021,telecom,328.6
ESP,BRA,2021,total_services,3366.0
ESP,BRA,2021,transport,604.4
ESP,BRA,2021,travel,898.8
ESP,CAN,2019,financial,468.1
ESP,CAN,2019,other_business,1719.8
ESP,CAN,2019,telecom,403.9
ESP,CAN,2019,total_services,3674.0
ESP,CAN,2019,transport,727.8
ESP,CAN,2019,travel,630.4
ESP,CAN,2020,financial,507.2
ESP,CAN,2020,other_business,1228.0
ESP,CAN,2020,telecom,390.6
ESP,CAN,2020,total_services,3561.2
ESP,CAN,2020,transport,862.5
ESP,CAN,2020,travel,839.5
ESP,CAN,2021,financial,450.1
ESP,CAN,2021,other_business,1734.8
ESP,CAN,2021,telecom,325.4
ESP,CAN,2021,total_services,4171.9
ESP,CAN,2021,transport,701.0
ESP,CAN,2021,travel,821.9
ESP,CHE,2019,financial,168.2
ESP,CHE,2019,other_business,542.7
ESP,CHE,2019,telecom,132.6
ESP,CHE,2019,total_services,1684.5
ESP,CHE,2019,transport,224.1
ESP,CHE,2019,travel,314.0
ESP,CHE,2020,financial,218.5
ESP,CHE,2020,other_business,517.0
ESP,CHE,2020,telecom,168.2
ESP,CHE,2020,total_services,1507.5
ESP,CHE,2020,transport,282.0
ESP,CHE,2020,travel,277.3
ESP,CHE,2021,financial,176.5
ESP,CHE,2021,other_business,482.5
ESP,CHE,2021,telecom,124.2
ESP,CHE,2021,total_services,1455.5
ESP,CHE,2021,transport,361.9
ESP,CHE,2021,travel,343.9
ESP,CHN,2019,financial,4276.3
ESP,CHN,2019,other_business,9528.9
ESP,CHN,2019,telecom,2654.9
ESP,CHN,2019,total_services,30521.0
ESP,CHN,2019,transport,4489.0
ESP,CHN,2019,travel,4935.6
ESP,CHN,2020,financial,3399.1
ESP,CHN,2020,other_business,12904.9
ESP,CHN,2020,telecom,3226.6
ESP,CHN,2020,total_services,27237.9
ESP,CHN,2020,transport,3846.2
ESP,CHN,2020,travel,5778.3
ESP,CHN,2021,financial,4074.6
ESP,CHN,2021,other_business,15687.5
ESP,CHN,2021,telecom,2723.4
ESP,CHN,2021,total_services,21434.8
ESP,CHN,2021,transport,5777.8
ESP,CHN,2021,travel,7338.0
ESP,DEU,2019,financial,839.8
ESP,DEU,2019,other_business,3672.6
ESP,DEU,2019,telecom,769.5
ESP,DEU,2019,total_services,7799.1
ESP,DEU,2019,transport,1361.4
ESP,DEU,2019,travel,1493.5
ESP,DEU,2020,financial,1076.5
ESP,DEU,2020,other_business,3829.4
ESP,DEU,2020,telecom,600.9
ESP,DEU,2020,total_services,7268.9
ESP,DEU,2020,transport,1354.9
ESP,DEU,2020,travel,1378.5
ESP,DEU,2021,financial,994.7
ESP,DEU,2021,other_business,2268.4
ESP,DEU,2021,telecom,747.4
ESP,DEU,2021,total_services,6804.6
ESP,DEU,2021,transport,1416.7
ESP,DEU,2021,travel,1617.0
ESP,FRA,2019,financial,609.5
ESP,FRA,2019,other_business,1848.0
ESP,FRA,2019,telecom,628.2
ESP,FRA,2019,total_services,4954.9
ESP,FRA,2019,transport,678.5
ESP,FRA,2019,travel,1166.8
ESP,FRA,2020,financial,478.8
ESP,FRA,2020,other_business,2611.8
ESP,FRA,2020,telecom,616.3
ESP,FRA,2020,total_services,5508.9
ESP,FRA,2020,transport,674.1
ESP,FRA,2020,travel,1262.5
ESP,FRA,2021,financial,613.2
ESP,FRA,2021,other_business,2592.1
ESP,FRA,2021,telecom,669.2
ESP,FRA,2021,total_services,5530.0
ESP,FRA,2021,transport,1031.6
ESP,FRA,2021,travel,956.5
ESP,GBR,2019,financial,750.9
ESP,GBR,2019,other_business,1809.2
ESP,GBR,2019,telecom,638.3
ESP,GBR,2019,total_services,6863.9
ESP,GBR,2019,transport,1099.5
ESP,GBR,2019,travel,1148.1
ESP,GBR,2020,financial,700.2
ESP,GBR,2020,other_business,2687.7
ESP,GBR,2020,telecom,515.8
ESP,GBR,2020,total_services,5576.1
ESP,GBR,2020,transport,1173.2
ESP,GBR,2020,travel,1222.5
ESP,GBR,2021,financial,610.7
ESP,GBR,2021,other_business,2902.1
ESP,GBR,2021,telecom,521.9
ESP,GBR,2021,total_services,4802.9
ESP,GBR,2021,transport,976.4
ESP,GBR,2021,travel,1227.6
ESP,HKG,2019,financial,110.6
ESP,HKG,2019,other_business,203.3
ESP,HKG,2019,telecom,80.6
ESP,HKG,2019,total_services,808.3
ESP,HKG,2019,transport,166.3
ESP,HKG,2019,travel,233.6
ESP,HKG,2020,financial,77.6
ESP,HKG,2020,other_business,314.3
ESP,HKG,2020,telecom,83.9
ESP,HKG,2020,total_services,928.6
ESP,HKG,2020,transport,131.8
ESP,HKG,2020,travel,144.4
ESP,HKG,2021,financial,136.8
ESP,HKG,2021,other_business,331.8
ESP,HKG,2021,telecom,89.8
ESP,HKG,2021,total_services,673.9
ESP,HKG,2021,transport,150.7
ESP,HKG,2021,travel,193.6
ESP,IND,2019,financial,982.4
ESP,IND,2019,other_business,2468.9
ESP,IND,2019,telecom,577.2
ESP,IND,2019,total_services,7092.8
ESP,IND,2019,transport,953.9
ESP,IND,2019,travel,1354.3
ESP,IND,2020,financial,643.2
ESP,IND,2020,other_business,2611.0
ESP,IND,2020,telecom,548.9
ESP,IND,2020,total_services,6435.0
ESP,IND,2020,transport,992.5
ESP,IND,2020,travel,1125.4
ESP,IND,2021,financial,732.6
ESP,IND,2021,other_business,2574.4
ESP,IND,2021,telecom,491.7
ESP,IND,2021,total_services,5694.0
ESP,IND,2021,transport,803.8
ESP,IND,2021,travel,1498.2
ESP,IRL,2019,financial,134.4
ESP,IRL,2019,other_business,375.4
ESP,IRL,2019,telecom,108.3
ESP,IRL,2019,total_services,935.4
ESP,IRL,2019,transport,263.7
ESP,IRL,2019,travel,185.6
ESP,IRL,2020,financial,132.7
ESP,IRL,2020,other_business,360.8
ESP,IRL,2020,telecom,90.7
ESP,IRL,2020,total_services,1132.9
ESP,IRL,2020,transport,201.5
ESP,IRL,2020,travel,193.8
ESP,IRL,2021,financial,114.8
ESP,IRL,2021,other_business,360.4
ESP,IRL,2021,telecom,122.9
ESP,IRL,2021,total_services,815.5
ESP,IRL,2021,transport,218.0
ESP,IRL,2021,travel,261.4
ESP,ITA,2019,financial,509.7
ESP,ITA,2019,other_business,1588.4
ESP,ITA,2019,telecom,383.2
ESP,ITA,2019,total_services,3578.4
ESP,ITA,2019,transport,831.0
ESP,ITA,2019,travel,894.8
ESP,ITA,2020,financial,442.1
ESP,ITA,2020,other_business,1095.9
ESP,ITA,2020,telecom,370.7
ESP,ITA,2020,total_services,3687.9
ESP,ITA,2020,transport,744.5
ESP,ITA,2020,travel,911.2
ESP,ITA,2021,financial,490.5
ESP,ITA,2021,other_business,1371.3
ESP,ITA,2021,telecom,408.7
ESP,ITA,2021,total_services,4598.1
ESP,ITA,2021,transport,847.8
ESP,ITA,2021,travel,840.6
ESP,JPN,2019,financial,913.1
ESP,JPN,2019,other_business,2804.4
ESP,JPN,2019,telecom,985.5
ESP,JPN,2019,total_services,9198.8
ESP,JPN,2019,transport,1790.5
ESP,JPN,2019,travel,1740.5
ESP,JPN,2020,financial,1122.4
ESP,JPN,2020,other_business,2753.8
ESP,JPN,2020,telecom,950.0
ESP,JPN,2020,total_services,7181.7
ESP,JPN,2020,transport,1334.4
ESP,JPN,2020,travel,1868.3
ESP,JPN,2021,financial,780.8
ESP,JPN,2021,other_business,3344.6
ESP,JPN,2021,telecom,613.4
ESP,JPN,2021,total_services,8567.1
ESP,JPN,2021,transport,1429.1
ESP,JPN,2021,travel,2374.2
ESP,KOR,2019,financial,317.5
ESP,KOR,2019,other_business,1239.4
ESP,KOR,2019,telecom,311.3
ESP,KOR,2019,total_services,2529.2
ESP,KOR,2019,transport,525.2
ESP,KOR,2019,travel,740.9
ESP,KOR,2020,financial,354.4
ESP,KOR,2020,other_business,1376.1
ESP,KOR,2020,telecom,286.0
ESP,KOR,2020,total_services,3712.6
ESP,KOR,2020,transport,767.2
ESP,KOR,2020,travel,847.3
ESP,KOR,2021,financial,317.5
ESP,KOR,2021,other_business,1256.6
ESP,KOR,2021,telecom,322.6
ESP,KOR,2021,total_services,4083.1
ESP,KOR,2021,transport,541.0
ESP,KOR,2021,travel,735.5
ESP,NLD,2019,financial,292.2
ESP,NLD,2019,other_business,668.3
ESP,NLD,2019,telecom,217.2
ESP,NLD,2019,total_services,2063.6
ESP,NLD,2019,transport,411.4
ESP,NLD,2019,travel,519.6
ESP,NLD,2020,financial,303.9
ESP,NLD,2020,other_business,983.1
ESP,NLD,2020,telecom,258.8
ESP,NLD,2020,total_services,1505.9
ESP,NLD,2020,transport,426.9
ESP,NLD,2020,travel,290.9
ESP,NLD,2021,financial,323.9
ESP,NLD,2021,other_business,824.6
ESP,NLD,2021,telecom,189.5
ESP,NLD,2021,total_services,2544.6
ESP,NLD,2021,transport,304.2
ESP,NLD,2021,travel,319.6
ESP,RUS,2019,financial,371.6
ESP,RUS,2019,other_business,1175.1
ESP,RUS,2019,telecom,330.3
ESP,RUS,2019,total_services,3567.5
ESP,RUS,2019,transport,472.3
ESP,RUS,2019,travel,788.1
ESP,RUS,2020,financial,434.8
ESP,RUS,2020,other_business,1366.0
ESP,RUS,2020,telecom,383.7
ESP,RUS,2020,total_services,2452.5
ESP,RUS,2020,transport,518.6
ESP,RUS,2020,travel,819.0
ESP,RUS,2021,financial,460.8
ESP,RUS,2021,other_business,1593.5
ESP,RUS,2021,telecom,356.4
ESP,RUS,2021,total_services,3326.6
ESP,RUS,2021,transport,731.6
ESP,RUS,2021,travel,631.3
ESP,SGP,2019,financial,93.0
ESP,SGP,2019,other_business,341.1
ESP,SGP,2019,telecom,88.1
ESP,SGP,2019,total_services,931.8
ESP,SGP,2019,transport,169.9
ESP,SGP,2019,travel,196.1
ESP,SGP,2020,financial,74.7
ESP,SGP,2020,other_business,282.5
ESP,SGP,2020,telecom,74.6
ESP,SGP,2020,total_services,673.4
ESP,SGP,2020,transport,190.6
ESP,SGP,2020,travel,175.5
ESP,SGP,2021,financial,112.5
ESP,SGP,2021,other_business,305.7
ESP,SGP,2021,telecom,85.5
ESP,SGP,2021,total_services,773.9
ESP,SGP,2021,transport,152.2
ESP,SGP,2021,travel,189.2
ESP,USA,2019,financial,6755.5
ESP,USA,2019,other_business,17561.3
ESP,USA,2019,telecom,3018.2
ESP,USA,2019,total_services,46907.1
ESP,USA,2019,transport,7015.0
ESP,USA,2019,travel,12043.5
ESP,USA,2020,financial,4731.4
ESP,USA,2020,other_business,14475.9
ESP,USA,2020,telecom,5223.8
ESP,USA,2020,total_services,47139.1
ESP,USA,2020,transport,7481.1
ESP,USA,2020,travel,10432.6
ESP,USA,2021,financial,3880.4
ESP,USA,2021,other_business,18406.5
ESP,USA,2021,telecom,4269.9
ESP,USA,2021,total_services,36350.5
ESP,USA,2021,transport,6761.6
ESP,USA,2021,travel,11924.6
FRA,AUS,2019,financial,766.1
FRA,AUS,2019,other_business,2851.7
FRA,AUS,2019,telecom,546.8
FRA,AUS,2019,total_services,7377.9
FRA,AUS,2019,transport,907.5
FRA,AUS,2019,travel,1912.7
FRA,AUS,2020,financial,653.1
FRA,AUS,2020,other_business,2329.3
FRA,AUS,2020,telecom,532.5
FRA,AUS,2020,total_services,5371.6
FRA,AUS,2020,transport,1287.9
FRA,AUS,2020,travel,1598.2
FRA,AUS,2021,financial,688.9
FRA,AUS,2021,other_business,2580.2
FRA,AUS,2021,telecom,562.3
FRA,AUS,2021,total_services,6689.2
FRA,AUS,2021,transport,1331.8
FRA,AUS,2021,travel,1498.9
FRA,BEL,2019,financial,270.8
FRA,BEL,2019,other_business,879.1
FRA,BEL,2019,telecom,240.8
FRA,BEL,2019,total_services,2680.1
FRA,BEL,2019,transport,401.2
FRA,BEL,2019,travel,363.7
FRA,BEL,2020,financial,298.9
FRA,BEL,2020,other_business,746.9
FRA,BEL,2020,telecom,201.0
FRA,BEL,2020,total_services,2121.4
FRA,BEL,2020,transport,339.1
FRA,BEL,2020,travel,551.1
FRA,BEL,2021,financial,248.7
FRA,BEL,2021,other_business,722.9
FRA,BEL,2021,telecom,282.5
FRA,BEL,2021,total_services,2541.4
FRA,BEL,2021,transport,388.6
FRA,BEL,2021,travel,514.3
FRA,BRA,2019,financial,654.0
FRA,BRA,2019,other_business,2404.8
FRA,BRA,2019,telecom,801.6
FRA,BRA,2019,total_services,7304.9
FRA,BRA,2019,transport,1191.3
FRA,BRA,2019,travel,1369.9
FRA,BRA,2020,financial,644.4
FRA,BRA,2020,other_business,2974.8
FRA,BRA,2020,telecom,611.7
FRA,BRA,2020,total_services,7182.2
FRA,BRA,2020,transport,1345.9
FRA,BRA,2020,travel,1519.1
FRA,BRA,2021,financial,832.7
FRA,BRA,2021,other_business,2636.5
FRA,BRA,2021,telecom,521.0
FRA,BRA,2021,total_services,6669.6
FRA,BRA,2021,transport,1246.3
FRA,BRA,2021,travel,1399.0
FRA,CAN,2019,financial,891.4
FRA,CAN,2019,other_business,2983.7
FRA,CAN,2019,telecom,885.4
FRA,CAN,2019,total_services,8644.4
FRA,CAN,2019,transport,1287.1
FRA,CAN,2019,travel,1447.9
FRA,CAN,2020,financial,1302.7
FRA,CAN,2020,other_business,4149.3
FRA,CAN,2020,telecom,842.9
FRA,CAN,2020,total_services,7353.7
FRA,CAN,2020,transport,1872.3
FRA,CAN,2020,travel,1572.7
FRA,CAN,2021,financial,1257.7
FRA,CAN,2021,other_business,3649.7
FRA,CAN,2021,telecom,705.4
FRA,CAN,2021,total_services,8625.4
FRA,CAN,2021,transport,2147.4
FRA,CAN,2021,travel,1957.8
FRA,CHE,2019,financial,503.4
FRA,CHE,2019,other_business,1429.5
FRA,CHE,2019,telecom,308.5
FRA,CHE,2019,total_services,3218.6
FRA,CHE,2019,transport,503.4
FRA,CHE,2019,travel,700.2
FRA,CHE,2020,financial,390.0
FRA,CHE,2020,other_business,1530.3
FRA,CHE,2020,telecom,353.1
FRA,CHE,2020,total_services,2812.6
FRA,CHE,2020,transport,666.5
FRA,CHE,2020,travel,774.2
FRA,CHE,2021,financial,379.3
FRA,CHE,2021,other_business,1153.0
FRA,CHE,2021,telecom,321.6
FRA,CHE,2021,total_services,3198.3
FRA,CHE,2021,transport,573.1
FRA,CHE,2021,travel,826.8
FRA,CHN,2019,financial,7490.9
FRA,CHN,2019,other_business,26893.9
FRA,CHN,2019,telecom,5442.4
FRA,CHN,2019,total_services,49548.8
FRA,CHN,2019,transport,14358.8
FRA,CHN,2019,travel,13746.9
FRA,CHN,2020,financial,6540.8
FRA,CHN,2020,other_business,20630.9
FRA,CHN,2020,telecom,6204.0
FRA,CHN,2020,total_services,78460.0
FRA,CHN,2020,transport,13370.6
FRA,CHN,2020,travel,16523.9
FRA,CHN,2021,financial,9389.8
FRA,CHN,2021,other_business,19934.6
FRA,CHN,2021,telecom,5141.1
FRA,CHN,2021,total_services,95854.9
FRA,CHN,2021,transport,13402.1
FRA,CHN,2021,travel,17865.2
FRA,DEU,2019,financial,1999.6
FRA,DEU,2019,other_business,7974.6
FRA,DEU,2019,telecom,1673.7
FRA,DEU,2019,total_services,16294.3
FRA,DEU,2019,transport,2503.4
FRA,DEU,2019,travel,3320.1
FRA,DEU,2020,financial,2080.4
FRA,DEU,2020,other_business,6608.6
FRA,DEU,2020,telecom,1443.2
FRA,DEU,2020,total_services,16694.8
FRA,DEU,2020,transport,3301.0
FRA,DEU,2020,travel,2920.0
FRA,DEU,2021,financial,1842.3
FRA,DEU,2021,other_business,4976.4
FRA,DEU,2021,telecom,2071.9
FRA,DEU,2021,total_services,17745.8
FRA,DEU,2021,transport,3139.9
FRA,DEU,2021,travel,3647.1
FRA,ESP,2019,financial,636.5
FRA,ESP,2019,other_business,2038.4
FRA,ESP,2019,telecom,537.7
FRA,ESP,2019,total_services,5471.5
FRA,ESP,2019,transport,1190.2
FRA,ESP,2019,travel,1146.5
FRA,ESP,2020,financial,830.4
FRA,ESP,2020,other_business,2251.3
FRA,ESP,2020,telecom,600.7
FRA,ESP,2020,total_services,6721.9
FRA,ESP,2020,transport,765.9
FRA,ESP,2020,travel,1517.7
FRA,ESP,2021,financial,951.4
FRA,ESP,2021,other_business,2340.2
FRA,ESP,2021,telecom,519.5
FRA,ESP,2021,total_services,6637.5
FRA,ESP,2021,transport,1015.5
FRA,ESP,2021,travel,949.6
FRA,GBR,2019,financial,1878.6
FRA,GBR,2019,other_business,4519.3
FRA,GBR,2019,telecom,1264.3
FRA,GBR,2019,total_services,12334.2
FRA,GBR,2019,transport,2292.9
FRA,GBR,2019,travel,2514.1
FRA,GBR,2020,financial,1529.7
FRA,GBR,2020,other_business,5450.5
FRA,GBR,2020,telecom,1046.8
FRA,GBR,2020,total_services,13606.3
FRA,GBR,2020,transport,1887.5
FRA,GBR,2020,travel,2572.4
FRA,GBR,2021,financial,1540.3
FRA,GBR,2021,other_business,4263.5
FRA,GBR,2021,telecom,1141.4
FRA,GBR,2021,total_services,10946.0
FRA,GBR,2021,transport,1885.3
FRA,GBR,2021,travel,3193.2
FRA,HKG,2019,financial,212.4
FRA,HKG,2019,other_business,912.5
FRA,HKG,2019,telecom,202.4
FRA,HKG,2019,total_services,1422.1
FRA,HKG,2019,transport,308.7
FRA,HKG,2019,travel,554.4
FRA,HKG,2020,financial,226.1
FRA,HKG,2020,other_business,758.2
FRA,HKG,2020,telecom,179.4
FRA,HKG,2020,total_services,2368.4
FRA,HKG,2020,transport,305.0
FRA,HKG,2020,travel,504.5
FRA,HKG,2021,financial,213.4
FRA,HKG,2021,other_business,649.2
FRA,HKG,2021,telecom,201.7
FRA,HKG,2021,total_services,2598.3
FRA,HKG,2021,transport,311.7
FRA,HKG,2021,travel,378.8
FRA,IND,2019,financial,1352.5
FRA,IND,2019,other_business,4976.3
FRA,IND,2019,telecom,1310.8
FRA,IND,2019,total_services,15031.8
FRA,IND,2019,transport,1854.3
FRA,IND,2019,travel,2859.7
FRA,IND,2020,financial,1305.9
FRA,IND,2020,other_business,5721.9
FRA,IND,2020,telecom,1236.4
FRA,IND,2020,total_services,11034.9
FRA,IND,2020,transport,2854.9
FRA,IND,2020,travel,2755.8
FRA,IND,2021,financial,1744.7
FRA,IND,2021,other_business,6276.2
FRA,IND,2021,telecom,1319.3
FRA,IND,2021,total_services,12005.9
FRA,IND,2021,transport,2645.6
FRA,IND,2021,travel,2239.9
FRA,IRL,2019,financial,254.9
FRA,IRL,2019,other_business,918.3
FRA,IRL,2019,telecom,201.5
FRA,IRL,2019,total_services,2003.5
FRA,IRL,2019,transport,328.5
FRA,IRL,2019,travel,589.8
FRA,IRL,2020,financial,281.3
FRA,IRL,2020,other_business,818.4
FRA,IRL,2020,telecom,165.7
FRA,IRL,2020,total_services,2617.5
FRA,IRL,2020,transport,450.8
FRA,IRL,2020,travel,493.4
FRA,IRL,2021,financial,190.0
FRA,IRL,2021,other_business,1059.6
FRA,IRL,2021,telecom,269.7
FRA,IRL,2021,total_services,2356.9
FRA,IRL,2021,transport,421.3
FRA,IRL,2021,travel,377.5
FRA,ITA,2019,financial,1024.0
FRA,ITA,2019,other_business,2419.8
FRA,ITA,2019,telecom,764.3
FRA,ITA,2019,total_services,7437.1
FRA,ITA,2019,transport,1554.5
FRA,ITA,2019,travel,1633.0
FRA,ITA,2020,financial,1434.7
FRA,ITA,2020,other_business,2406.3
FRA,ITA,2020,telecom,1106.8
FRA,ITA,2020,total_services,10108.3
FRA,ITA,2020,transport,1766.1
FRA,ITA,2020,travel,1946.7
FRA,ITA,2021,financial,1298.6
FRA,ITA,2021,other_business,3199.3
FRA,ITA,2021,telecom,807.6
FRA,ITA,2021,total_services,8355.8
FRA,ITA,2021,transport,1662.4
FRA,ITA,2021,travel,2402.0
FRA,JPN,2019,financial,2588.1
FRA,JPN,2019,other_business,9163.4
FRA,JPN,2019,telecom,1723.2
FRA,JPN,2019,total_services,17748.0
FRA,JPN,2019,transport,3398.7
FRA,JPN,2019,travel,3404.2
FRA,JPN,2020,financial,1965.1
FRA,JPN,2020,other_business,7470.7
FRA,JPN,2020,telecom,1941.6
FRA,JPN,2020,total_services,15867.9
FRA,JPN,2020,transport,3457.5
FRA,JPN,2020,travel,5831.3
FRA,JPN,2021,financial,2437.9
FRA,JPN,2021,other_business,6438.3
FRA,JPN,2021,telecom,1581.3
FRA,JPN,2021,total_services,22099.0
FRA,JPN,2021,transport,5103.3
FRA,JPN,2021,travel,3936.8
FRA,KOR,2019,financial,966.1
FRA,KOR,2019,other_business,2704.9
FRA,KOR,2019,telecom,598.5
FRA,KOR,2019,total_services,5952.3
FRA,KOR,2019,transport,978.1
FRA,KOR,2019,travel,1533.9
FRA,KOR,2020,financial,768.8
FRA,KOR,2020,other_business,3428.6
FRA,KOR,2020,telecom,791.1
FRA,KOR,2020,total_services,6504.9
FRA,KOR,2020,transport,1265.7
FRA,KOR,2020,travel,1418.7
FRA,KOR,2021,financial,841.9
FRA,KOR,2021,other_business,2393.3
FRA,KOR,2021,telecom,669.7
FRA,KOR,2021,total_services,7156.5
FRA,KOR,2021,transport,1218.8
FRA,KOR,2021,travel,1532.2
FRA,NLD,2019,financial,350.5
FRA,NLD,2019,other_business,1587.6
FRA,NLD,2019,telecom,478.5
FRA,NLD,2019,total_services,4011.3
